code,name,latest_price,change_pct,volume,turnover,market_cap_cny,float_market_cap_cny,pe_dynamic,pb,market_cap_100m_cny,float_market_cap_100m_cny,ts_code,area,industry,market,list_date,industry_boards,concept_boards,updated_at
600888,新疆众和,14.74,-8.56,1177699.0,1846585455.0,22892486888.0,22892486888.0,21.63,1.82,228.92486888,228.92486888,600888.SH,新疆,铝,主板,19960215,铝,,2026-06-29 13:11:43
002318,久立特材,23.38,1.74,80776.0,191233776.42,22846251434.0,22320625290.0,14.47,2.81,228.46251434,223.2062529,002318.SZ,浙江,特种钢,主板,20091211,特种钢,,2026-06-29 13:11:43
300302,同有科技,47.64,-10.95,493280.0,2499263768.76,22832127337.0,17570293958.0,65.47,20.73,228.32127337,175.70293958,300302.SZ,北京,IT设备,创业板,20120321,IT设备,,2026-06-29 13:11:43
002152,广电运通,9.19,-0.76,128049.0,118392628.22,22822288833.0,22810808822.0,25.21,1.87,228.22288833,228.10808822,002152.SZ,广东,IT设备,主板,20070813,IT设备,,2026-06-29 13:11:43
002007,华兰生物,12.5,3.14,151690.0,185076085.8,22821137325.0,19669288175.0,24.77,2.11,228.21137325,196.69288175,002007.SZ,河南,生物制药,主板,20040625,生物制药,,2026-06-29 13:11:43
688603,天承科技,182.95,-7.98,87167.0,1603486067.0,22818351666.0,8675783001.0,190.54,18.93,228.18351666,86.75783001,688603.SH,上海,化工原料,科创板,20230710,化工原料,,2026-06-29 13:11:43
300503,昊志机电,74.02,-4.06,110822.0,850382890.13,22814946626.0,17836976828.0,62.72,15.81,228.14946626,178.36976828,300503.SZ,广东,机械基件,创业板,20160309,机械基件,,2026-06-29 13:11:43
688278,特宝生物,55.66,5.16,46196.0,247512595.0,22719826457.0,22719826457.0,34.53,6.72,227.19826457,227.19826457,688278.SH,福建,生物制药,科创板,20200117,生物制药,,2026-06-29 13:11:43
601099,太平洋,3.32,-1.48,898781.0,300434580.0,22630170348.0,22630170348.0,232.04,2.28,226.30170348,226.30170348,601099.SH,云南,证券,主板,20071228,证券,,2026-06-29 13:11:43
300699,光威复材,27.21,0.89,218696.0,613391553.13,22621087920.0,22350590562.0,46.58,4.2,226.2108792,223.50590562,300699.SZ,山东,化纤,创业板,20170901,化纤,,2026-06-29 13:11:43
300012,华测检测,13.42,-1.03,219423.0,296607384.24,22583554632.0,19207269827.0,31.66,2.96,225.83554632,192.07269827,300012.SZ,深圳,电器仪表,创业板,20091030,电器仪表,,2026-06-29 13:11:43
000050,深天马Ａ,9.27,-6.17,854695.0,826226343.85,22579639803.0,22579462514.0,-40.55,0.83,225.79639803,225.79462514,000050.SZ,深圳,元器件,主板,19950315,元器件,,2026-06-29 13:11:43
600595,中孚实业,5.63,1.62,626895.0,350410097.0,22564505792.0,22564505792.0,6.87,1.31,225.64505792,225.64505792,600595.SH,河南,铝,主板,20020626,铝,,2026-06-29 13:11:43
688392,骄成超声,194.69,-3.61,59970.0,1169254208.0,22532127858.0,22532127858.0,111.98,12.29,225.32127858,225.32127858,688392.SH,上海,专用机械,科创板,20220927,专用机械,,2026-06-29 13:11:43
300724,捷佳伟创,64.68,-3.12,81559.0,538133018.95,22527526948.0,18609370561.0,20.84,1.71,225.27526948,186.09370561,300724.SZ,深圳,专用机械,创业板,20180810,专用机械,,2026-06-29 13:11:43
688584,上海合晶,33.65,-0.68,313909.0,1095467227.0,22518423595.0,11552052740.0,448.55,5.41,225.18423595,115.5205274,688584.SH,上海,半导体,科创板,20240208,半导体,,2026-06-29 13:11:43
000029,深深房Ａ,22.25,-4.67,75734.0,174480816.13,22509435000.0,19839435000.0,-1433.02,6.29,225.09435,198.39435,000029.SZ,深圳,区域地产,主板,19930915,区域地产,,2026-06-29 13:11:43
603667,五洲新春,58.7,-3.23,144296.0,867565906.0,22491017821.0,21496102599.0,182.56,5.7,224.91017821,214.96102599,603667.SH,浙江,机械基件,主板,20161025,机械基件,,2026-06-29 13:11:43
301071,力量钻石,86.37,-11.51,220360.0,2014868340.34,22479719674.0,16658271811.0,156.22,4.26,224.79719674,166.58271811,301071.SZ,河南,矿物制品,创业板,20210924,矿物制品,,2026-06-29 13:11:43
603063,禾望电气,48.4,-6.98,210527.0,1058896829.0,22461676926.0,22369232926.0,109.84,4.34,224.61676926,223.69232926,603063.SH,深圳,电气设备,主板,20170728,电气设备,,2026-06-29 13:11:43
002180,奔图科技,15.77,8.38,606572.0,934734744.38,22423030616.0,21451733843.0,86.85,2.46,224.23030616,214.51733843,002180.SZ,广东,IT设备,主板,20071113,IT设备,,2026-06-29 13:11:43
600583,海油工程,5.07,0.6,265087.0,132910512.0,22416268836.0,22416268836.0,12.78,0.77,224.16268836,224.16268836,600583.SH,天津,石油开采,主板,20020205,石油开采,,2026-06-29 13:11:43
002841,视源股份,32.05,-0.71,29230.0,93886323.66,22408928767.0,16709121544.0,22.69,1.71,224.08928767,167.09121544,002841.SZ,广东,元器件,主板,20170119,元器件,,2026-06-29 13:11:43
601928,凤凰传媒,8.8,0.34,58584.0,51384256.0,22395120000.0,22395120000.0,13.24,1.1,223.9512,223.9512,601928.SH,江苏,出版业,主板,20111130,出版业,,2026-06-29 13:11:43
603738,泰晶科技,58.01,-9.78,403192.0,2454335151.0,22385333411.0,22385333411.0,242.85,12.42,223.85333411,223.85333411,603738.SH,湖北,元器件,主板,20160928,元器件,,2026-06-29 13:11:43
301369,联动科技,218.8,-2.55,21915.0,497714503.98,22384942045.0,12001013931.0,1639.02,14.95,223.84942045,120.01013931,301369.SZ,广东,半导体,创业板,20220922,半导体,,2026-06-29 13:11:43
600172,黄河旋风,15.52,-6.79,1576980.0,2551222331.0,22382703068.0,19807489240.0,-57.97,48.28,223.82703068,198.0748924,600172.SH,河南,矿物制品,主板,19981126,矿物制品,,2026-06-29 13:11:43
688279,峰岹科技,194.43,-2.56,17449.0,343550633.0,22381630574.0,18190497494.0,63.39,4.38,223.81630574,181.90497494,688279.SH,深圳,半导体,科创板,20220420,半导体,,2026-06-29 13:11:43
002716,湖南白银,7.92,-1.74,606563.0,487020802.0,22358862076.0,18412845502.0,35.94,5.51,223.58862076,184.12845502,002716.SZ,湖南,小金属,主板,20140128,小金属,,2026-06-29 13:11:43
002498,汉缆股份,6.71,-1.61,379637.0,258016376.61,22322801160.0,22322801160.0,34.8,2.57,223.2280116,223.2280116,002498.SZ,山东,电气设备,主板,20101109,电气设备,,2026-06-29 13:11:43
600428,中远海特,8.13,0.49,286184.0,226797656.0,22308072811.0,19880171790.0,13.74,1.3,223.08072811,198.8017179,600428.SH,广东,水运,主板,20020418,水运,,2026-06-29 13:11:43
603728,鸣志电器,53.18,-4.76,70219.0,382373927.0,22276171350.0,22276171350.0,403.05,7.52,222.7617135,222.7617135,603728.SH,上海,电气设备,主板,20170509,电气设备,,2026-06-29 13:11:43
002768,国恩股份,50.19,-1.78,61248.0,308415607.04,22226641500.0,12978492823.0,21.65,3.29,222.266415,129.78492823,002768.SZ,山东,塑料,主板,20150630,塑料,,2026-06-29 13:11:43
601106,中国一重,3.24,-1.52,591912.0,196528992.0,22219216683.0,22219216683.0,2860.77,4.3,222.19216683,222.19216683,601106.SH,黑龙江,工程机械,主板,20100209,工程机械,,2026-06-29 13:11:43
300003,乐普医疗,12.05,5.98,377142.0,441076125.71,22213267828.0,19025890251.0,22.5,1.38,222.13267828,190.25890251,300003.SZ,北京,医疗保健,创业板,20091030,医疗保健,,2026-06-29 13:11:43
002497,雅化集团,19.27,-3.6,450527.0,870229344.51,22209879760.0,20418253341.0,16.39,2.03,222.0987976,204.18253341,002497.SZ,四川,小金属,主板,20101109,小金属,,2026-06-29 13:11:43
600546,山煤国际,11.19,-0.18,131802.0,147075506.0,22183684207.0,22183684207.0,12.94,1.33,221.83684207,221.83684207,600546.SH,山西,煤炭开采,主板,20030731,煤炭开采,,2026-06-29 13:11:43
002065,东华软件,6.92,-1.14,293192.0,206086664.22,22181938035.0,20122817811.0,89.5,1.79,221.81938035,201.22817811,002065.SZ,北京,软件服务,主板,20060823,软件服务,,2026-06-29 13:11:43
601133,柏诚股份,42.11,10.01,210322.0,872397219.0,22158390770.0,22081925790.0,178.23,7.32,221.5839077,220.8192579,601133.SH,江苏,建筑工程,主板,20230410,建筑工程,,2026-06-29 13:11:43
